Open,High,Low,Close
4.390161732346798,4.371225982218452,4.2857924902884035,4.318715753225822
4.312587095380005,4.371375312402721,4.34595419602159,4.347447350056986
4.355589677147658,4.40936510973703,4.438761793083414,4.423346376379084
4.4287808614768345,4.432034714284609,4.400372726738397,4.3179110878955775
4.324705080798419,4.472318080119512,4.386538202649917,4.474526449217604
4.477286845598594,4.5572907130301825,4.56346225877912,4.553054967435937
4.559726430107489,4.622988635223469,4.656904971736275,4.63036925942687
4.642577854611715,4.684886936096198,4.73280026418641,4.681689826107781
4.689456194647578,4.810840980843777,4.796799827808344,4.807147989599555
4.8109722679073545,4.81873446160525,4.799195946806223,4.700607221640379
4.698593574456808,4.7407637901726245,4.6730538683926035,4.596452788526392
4.599827905733581,4.758067064438516,4.673187488218373,4.76401230223373
